,Unique_ID,Dependent_Variable
20010,Candidate_29565,0
20011,Candidate_17358,0
20012,Candidate_5544,1
20013,Candidate_33404,0
20014,Candidate_23578,0
20015,Candidate_3718,1
20016,Candidate_52921,1
20017,Candidate_52662,1
20018,Candidate_12744,0
20019,Candidate_17953,0
20020,Candidate_31855,0
20021,Candidate_33318,0
20022,Candidate_1493,1
20023,Candidate_45093,0
20024,Candidate_23008,0
20025,Candidate_8237,1
20026,Candidate_2172,1
20027,Candidate_42836,0
20028,Candidate_44390,0
20029,Candidate_53919,1
20030,Candidate_47987,0
20031,Candidate_28957,0
20032,Candidate_5351,1
20033,Candidate_24321,0
20034,Candidate_15360,0
20035,Candidate_47707,0
20036,Candidate_52677,1
20037,Candidate_7433,1
20038,Candidate_8887,1
20039,Candidate_8915,1
20040,Candidate_17642,0
20041,Candidate_47257,0
20042,Candidate_51017,1
20043,Candidate_34988,0
20044,Candidate_37384,0
20045,Candidate_2922,1
20046,Candidate_26714,0
20047,Candidate_11235,1
20048,Candidate_5715,1
20049,Candidate_17831,0
20050,Candidate_23042,0
20051,Candidate_26217,0
20052,Candidate_3549,1
20053,Candidate_24986,0
20054,Candidate_7574,1
20055,Candidate_42094,0
20056,Candidate_32600,0
20057,Candidate_16644,0
20058,Candidate_27,1
20059,Candidate_5031,1
20060,Candidate_51441,1
20061,Candidate_41683,0
20062,Candidate_2244,1
20063,Candidate_45694,0
20064,Candidate_15179,0
20065,Candidate_8341,1
20066,Candidate_23061,0
20067,Candidate_13207,0
20068,Candidate_25694,0
20069,Candidate_14052,0
20070,Candidate_40360,0
20071,Candidate_20657,0
20072,Candidate_17233,0
20073,Candidate_16403,0
20074,Candidate_16815,0
20075,Candidate_23912,0
20076,Candidate_25910,0
20077,Candidate_53108,1
20078,Candidate_27414,0
20079,Candidate_31233,0
20080,Candidate_23111,0
20081,Candidate_32035,0
20082,Candidate_39883,0
20083,Candidate_50188,1
20084,Candidate_33072,0
20085,Candidate_33535,0
20086,Candidate_49317,0
20087,Candidate_21340,0
20088,Candidate_30246,0
20089,Candidate_22851,0
20090,Candidate_6322,1
20091,Candidate_35999,0
20092,Candidate_25349,0
20093,Candidate_48490,0
20094,Candidate_54928,1
20095,Candidate_25201,0
20096,Candidate_39782,0
20097,Candidate_2909,1
20098,Candidate_47854,0
20099,Candidate_10561,1
20100,Candidate_54584,1
20101,Candidate_39594,0
20102,Candidate_11897,1
20103,Candidate_34177,0
20104,Candidate_47708,0
20105,Candidate_31277,0
20106,Candidate_54528,1
20107,Candidate_17618,0
20108,Candidate_20233,0
20109,Candidate_22626,0
20110,Candidate_5078,1
20111,Candidate_29681,0
20112,Candidate_40911,0
20113,Candidate_47568,0
20114,Candidate_40768,0
20115,Candidate_7010,1
20116,Candidate_31639,0
20117,Candidate_1444,1
20118,Candidate_53298,1
20119,Candidate_5907,1
20120,Candidate_19885,0
20121,Candidate_51598,1
20122,Candidate_33493,0
20123,Candidate_8919,1
20124,Candidate_51910,1
20125,Candidate_19468,0
20126,Candidate_52932,1
20127,Candidate_22666,0
20128,Candidate_2152,1
20129,Candidate_52685,1
20130,Candidate_5919,1
20131,Candidate_33677,0
20132,Candidate_30160,0
20133,Candidate_29931,0
20134,Candidate_7936,1
20135,Candidate_2524,1
20136,Candidate_10259,1
20137,Candidate_32096,0
20138,Candidate_37356,0
20139,Candidate_14597,0
20140,Candidate_10461,1
20141,Candidate_31493,0
20142,Candidate_21103,0
20143,Candidate_49426,0
20144,Candidate_12829,0
20145,Candidate_16068,0
20146,Candidate_9051,1
20147,Candidate_29267,0
20148,Candidate_49884,0
20149,Candidate_36791,0
20150,Candidate_15580,0
20151,Candidate_23720,0
20152,Candidate_42645,0
20153,Candidate_22729,0
20154,Candidate_6972,1
20155,Candidate_292,1
20156,Candidate_38121,0
20157,Candidate_48947,0
20158,Candidate_9978,1
20159,Candidate_23135,0
20160,Candidate_4816,1
20161,Candidate_46222,0
20162,Candidate_4254,1
20163,Candidate_45553,0
20164,Candidate_6971,1
20165,Candidate_33653,0
20166,Candidate_30535,0
20167,Candidate_49738,0
20168,Candidate_42826,0
20169,Candidate_32997,0
20170,Candidate_21160,0
20171,Candidate_16304,0
20172,Candidate_42970,0
20173,Candidate_3813,1
20174,Candidate_51815,1
20175,Candidate_53618,1
20176,Candidate_52131,1
20177,Candidate_11797,1
20178,Candidate_35277,0
20179,Candidate_6768,1
20180,Candidate_23969,0
20181,Candidate_41618,0
20182,Candidate_15172,0
20183,Candidate_20241,0
20184,Candidate_7858,1
20185,Candidate_8333,1
20186,Candidate_43517,0
20187,Candidate_25604,0
20188,Candidate_12528,0
20189,Candidate_43775,0
20190,Candidate_26966,0
20191,Candidate_10293,1
20192,Candidate_19051,0
20193,Candidate_47169,0
20194,Candidate_15135,0
20195,Candidate_5989,1
20196,Candidate_1840,1
20197,Candidate_46344,0
20198,Candidate_33895,0
20199,Candidate_30381,0
20200,Candidate_38548,0
20201,Candidate_40536,0
20202,Candidate_14831,0
20203,Candidate_39535,0
20204,Candidate_40225,0
20205,Candidate_43449,0
20206,Candidate_22538,0
20207,Candidate_13455,0
20208,Candidate_22754,0
20209,Candidate_50580,1
20210,Candidate_28938,0
20211,Candidate_19735,0
20212,Candidate_9196,1
20213,Candidate_49625,0
20214,Candidate_28646,0
20215,Candidate_6396,1
20216,Candidate_13293,0
20217,Candidate_28088,0
20218,Candidate_10768,1
20219,Candidate_43473,0
20220,Candidate_20187,0
20221,Candidate_26839,0
20222,Candidate_20639,0
20223,Candidate_11288,1
20224,Candidate_54434,1
20225,Candidate_17466,0
20226,Candidate_54573,1
20227,Candidate_28857,0
20228,Candidate_47259,0
20229,Candidate_23488,0
20230,Candidate_24913,0
20231,Candidate_41562,0
20232,Candidate_25730,0
20233,Candidate_11843,1
20234,Candidate_29390,0
20235,Candidate_18506,0
20236,Candidate_8732,1
20237,Candidate_16125,0
20238,Candidate_46805,0
20239,Candidate_55072,1
20240,Candidate_14544,0
20241,Candidate_13665,0
20242,Candidate_21323,0
20243,Candidate_40000,0
20244,Candidate_27585,0
20245,Candidate_2890,1
20246,Candidate_40499,0
20247,Candidate_16456,0
20248,Candidate_54686,1
20249,Candidate_24905,0
20250,Candidate_26708,0
20251,Candidate_16693,0
20252,Candidate_33826,0
20253,Candidate_49781,0
20254,Candidate_15353,0
20255,Candidate_4480,1
20256,Candidate_45929,0
20257,Candidate_22306,0
20258,Candidate_21548,0
20259,Candidate_24416,0
20260,Candidate_12137,0
20261,Candidate_40853,0
20262,Candidate_27776,0
20263,Candidate_25983,0
20264,Candidate_34186,0
20265,Candidate_45975,0
20266,Candidate_14073,0
20267,Candidate_4425,1
20268,Candidate_52694,1
20269,Candidate_28492,0
20270,Candidate_34142,0
20271,Candidate_43952,0
20272,Candidate_41569,0
20273,Candidate_54212,1
20274,Candidate_21292,0
20275,Candidate_42423,0
20276,Candidate_19934,0
20277,Candidate_6998,1
20278,Candidate_620,1
20279,Candidate_17898,0
20280,Candidate_22405,0
20281,Candidate_31040,0
20282,Candidate_12984,0
20283,Candidate_18418,0
20284,Candidate_13731,0
20285,Candidate_24122,0
20286,Candidate_26456,0
20287,Candidate_29648,0
20288,Candidate_54111,1
20289,Candidate_9485,1
20290,Candidate_19712,0
20291,Candidate_1102,1
20292,Candidate_41416,0
20293,Candidate_26134,0
20294,Candidate_39165,0
20295,Candidate_10329,1
20296,Candidate_21215,0
20297,Candidate_48917,0
20298,Candidate_33443,0
20299,Candidate_29518,0
20300,Candidate_25744,0
20301,Candidate_2044,1
20302,Candidate_31073,0
20303,Candidate_23813,0
20304,Candidate_39187,0
20305,Candidate_6816,1
20306,Candidate_30339,0
20307,Candidate_46522,0
20308,Candidate_20022,0
20309,Candidate_27630,0
20310,Candidate_3470,1
20311,Candidate_48035,0
20312,Candidate_41067,0
20313,Candidate_21519,0
20314,Candidate_15631,0
20315,Candidate_40420,0
20316,Candidate_121,1
20317,Candidate_48919,0
20318,Candidate_38627,0
20319,Candidate_7777,1
20320,Candidate_9714,1
20321,Candidate_813,1
20322,Candidate_12811,0
20323,Candidate_25078,0
20324,Candidate_39656,0
20325,Candidate_25108,0
20326,Candidate_7603,1
20327,Candidate_16721,0
20328,Candidate_53949,1
20329,Candidate_37699,0
20330,Candidate_7905,1
20331,Candidate_32629,0
20332,Candidate_19722,0
20333,Candidate_8939,1
20334,Candidate_37085,0
20335,Candidate_1012,1
20336,Candidate_33860,0
20337,Candidate_32615,0
20338,Candidate_35122,0
20339,Candidate_32910,0
20340,Candidate_27665,0
20341,Candidate_45419,0
20342,Candidate_43831,0
20343,Candidate_24658,0
20344,Candidate_32972,0
20345,Candidate_37506,0
20346,Candidate_15427,0
20347,Candidate_26348,0
20348,Candidate_3871,1
20349,Candidate_13878,0
20350,Candidate_33874,0
20351,Candidate_39799,0
20352,Candidate_41169,0
20353,Candidate_31990,0
20354,Candidate_43092,0
20355,Candidate_30257,0
20356,Candidate_26529,0
20357,Candidate_47211,0
20358,Candidate_8753,1
20359,Candidate_23092,0
20360,Candidate_9657,1
20361,Candidate_28135,0
20362,Candidate_20742,0
20363,Candidate_38525,0
20364,Candidate_45676,0
20365,Candidate_31387,0
20366,Candidate_31810,0
20367,Candidate_36178,0
20368,Candidate_4638,1
20369,Candidate_3253,1
20370,Candidate_26592,0
20371,Candidate_44449,0
20372,Candidate_30915,0
20373,Candidate_32015,0
20374,Candidate_37642,0
20375,Candidate_218,1
20376,Candidate_8358,1
20377,Candidate_39454,0
20378,Candidate_14353,0
20379,Candidate_37254,0
20380,Candidate_30231,0
20381,Candidate_9168,1
20382,Candidate_46420,0
20383,Candidate_14080,0
20384,Candidate_28768,0
20385,Candidate_44230,0
20386,Candidate_26323,0
20387,Candidate_27347,0
20388,Candidate_19544,0
20389,Candidate_38830,0
20390,Candidate_38445,0
20391,Candidate_3945,1
20392,Candidate_19685,0
20393,Candidate_1090,1
20394,Candidate_54803,1
20395,Candidate_18685,0
20396,Candidate_50062,0
20397,Candidate_32103,0
20398,Candidate_13254,0
20399,Candidate_6751,1
20400,Candidate_15192,0
20401,Candidate_26957,0
20402,Candidate_7925,1
20403,Candidate_10462,1
20404,Candidate_54254,1
20405,Candidate_20455,0
20406,Candidate_16739,0
20407,Candidate_52771,1
20408,Candidate_43348,0
20409,Candidate_8128,1
20410,Candidate_24618,0
20411,Candidate_43718,0
20412,Candidate_19552,0
20413,Candidate_40386,0
20414,Candidate_54364,1
20415,Candidate_5244,1
20416,Candidate_45168,0
20417,Candidate_45559,0
20418,Candidate_23381,0
20419,Candidate_7208,1
20420,Candidate_5850,1
20421,Candidate_16920,0
20422,Candidate_13888,0
20423,Candidate_3602,1
20424,Candidate_31415,0
20425,Candidate_11387,1
20426,Candidate_21355,0
20427,Candidate_26875,0
20428,Candidate_16963,0
20429,Candidate_35054,0
20430,Candidate_35053,0
20431,Candidate_43501,0
20432,Candidate_36983,0
20433,Candidate_1116,1
20434,Candidate_17784,0
20435,Candidate_18729,0
20436,Candidate_8416,1
20437,Candidate_7893,1
20438,Candidate_43802,0
20439,Candidate_15592,0
20440,Candidate_39480,0
20441,Candidate_7878,1
20442,Candidate_41211,0
20443,Candidate_40029,0
20444,Candidate_8111,1
20445,Candidate_25677,0
20446,Candidate_26188,0
20447,Candidate_12775,0
20448,Candidate_49,1
20449,Candidate_34774,0
20450,Candidate_4667,1
20451,Candidate_47612,0
20452,Candidate_35336,0
20453,Candidate_32516,0
20454,Candidate_33094,0
20455,Candidate_47471,0
20456,Candidate_24932,0
20457,Candidate_38526,0
20458,Candidate_32178,0
20459,Candidate_53860,1
20460,Candidate_2,1
20461,Candidate_54189,1
20462,Candidate_49125,0
20463,Candidate_29363,0
20464,Candidate_50901,1
20465,Candidate_5243,1
20466,Candidate_38624,0
20467,Candidate_34144,0
20468,Candidate_42795,0
20469,Candidate_14079,0
20470,Candidate_33681,0
20471,Candidate_26163,0
20472,Candidate_50187,1
20473,Candidate_40563,0
20474,Candidate_22591,0
20475,Candidate_41131,0
20476,Candidate_29265,0
20477,Candidate_4464,1
20478,Candidate_42499,0
20479,Candidate_9306,1
20480,Candidate_29907,0
20481,Candidate_34287,0
20482,Candidate_26635,0
20483,Candidate_35842,0
20484,Candidate_7565,1
20485,Candidate_49929,0
20486,Candidate_3643,1
20487,Candidate_37416,0
20488,Candidate_23098,0
20489,Candidate_3668,1
20490,Candidate_46707,0
20491,Candidate_8040,1
20492,Candidate_13200,0
20493,Candidate_42583,0
20494,Candidate_10043,1
20495,Candidate_29834,0
20496,Candidate_40417,0
20497,Candidate_21105,0
20498,Candidate_23775,0
20499,Candidate_49992,0
20500,Candidate_21848,0
20501,Candidate_309,1
20502,Candidate_14022,0
20503,Candidate_25346,0
20504,Candidate_41563,0
20505,Candidate_14860,0
20506,Candidate_40217,0
20507,Candidate_40407,0
20508,Candidate_27014,0
20509,Candidate_40854,0
20510,Candidate_16877,0
20511,Candidate_14876,0
20512,Candidate_14247,0
20513,Candidate_39690,0
20514,Candidate_36615,0
20515,Candidate_2468,1
20516,Candidate_47807,0
20517,Candidate_28020,0
20518,Candidate_44550,0
20519,Candidate_39664,0
20520,Candidate_32961,0
20521,Candidate_5660,1
20522,Candidate_26244,0
20523,Candidate_32065,0
20524,Candidate_11247,1
20525,Candidate_14408,0
20526,Candidate_22012,0
20527,Candidate_9290,1
20528,Candidate_41138,0
20529,Candidate_32255,0
20530,Candidate_14656,0
20531,Candidate_16336,0
20532,Candidate_40010,0
20533,Candidate_660,1
20534,Candidate_24453,0
20535,Candidate_38317,0
20536,Candidate_39820,0
20537,Candidate_38946,0
20538,Candidate_46808,0
20539,Candidate_32007,0
20540,Candidate_21964,0
20541,Candidate_39058,0
20542,Candidate_29229,0
20543,Candidate_51348,1
20544,Candidate_32383,0
20545,Candidate_15573,0
20546,Candidate_19948,0
20547,Candidate_51121,1
20548,Candidate_21874,0
20549,Candidate_45298,0
20550,Candidate_30404,0
20551,Candidate_23922,0
20552,Candidate_38554,0
20553,Candidate_48517,0
20554,Candidate_5379,1
20555,Candidate_12277,0
20556,Candidate_30937,0
20557,Candidate_51555,1
20558,Candidate_43340,0
20559,Candidate_53510,1
20560,Candidate_46689,0
20561,Candidate_49864,0
20562,Candidate_36463,0
20563,Candidate_14626,0
20564,Candidate_19763,0
20565,Candidate_42652,0
20566,Candidate_24733,0
20567,Candidate_47299,0
20568,Candidate_46064,0
20569,Candidate_1799,1
20570,Candidate_24903,0
20571,Candidate_23117,0
20572,Candidate_6550,1
20573,Candidate_32466,0
20574,Candidate_40489,0
20575,Candidate_53236,1
20576,Candidate_45314,0
20577,Candidate_26428,0
20578,Candidate_18083,0
20579,Candidate_13243,0
20580,Candidate_26589,0
20581,Candidate_12656,0
20582,Candidate_29131,0
20583,Candidate_3684,1
20584,Candidate_23232,0
20585,Candidate_26056,0
20586,Candidate_10129,1
20587,Candidate_30316,0
20588,Candidate_10432,1
20589,Candidate_49704,0
20590,Candidate_50279,1
20591,Candidate_46152,0
20592,Candidate_15720,0
20593,Candidate_36365,0
20594,Candidate_24461,0
20595,Candidate_26052,0
20596,Candidate_51571,1
20597,Candidate_14657,0
20598,Candidate_20655,0
20599,Candidate_28158,0
20600,Candidate_20816,0
20601,Candidate_10286,1
20602,Candidate_43070,0
20603,Candidate_3989,1
20604,Candidate_15331,0
20605,Candidate_37503,0
20606,Candidate_9071,1
20607,Candidate_2622,1
20608,Candidate_22629,0
20609,Candidate_5766,1
20610,Candidate_6283,1
20611,Candidate_50792,1
20612,Candidate_18175,0
20613,Candidate_41091,0
20614,Candidate_34735,0
20615,Candidate_48162,0
20616,Candidate_21257,0
20617,Candidate_9316,1
20618,Candidate_50624,1
20619,Candidate_45146,0
20620,Candidate_47842,0
20621,Candidate_54109,1
20622,Candidate_37036,0
20623,Candidate_45173,0
20624,Candidate_22994,0
20625,Candidate_13740,0
20626,Candidate_42154,0
20627,Candidate_33358,0
20628,Candidate_43138,0
20629,Candidate_33490,0
20630,Candidate_33061,0
20631,Candidate_41943,0
20632,Candidate_50728,1
20633,Candidate_14238,0
20634,Candidate_18495,0
20635,Candidate_5700,1
20636,Candidate_35769,0
20637,Candidate_34679,0
20638,Candidate_38149,0
20639,Candidate_35906,0
20640,Candidate_51272,1
20641,Candidate_20418,0
20642,Candidate_38521,0
20643,Candidate_31571,0
20644,Candidate_3657,1
20645,Candidate_29571,0
20646,Candidate_19676,0
20647,Candidate_36133,0
20648,Candidate_51314,1
20649,Candidate_33147,0
20650,Candidate_47764,0
20651,Candidate_47148,0
20652,Candidate_9695,1
20653,Candidate_37841,0
20654,Candidate_39246,0
20655,Candidate_9744,1
20656,Candidate_13246,0
20657,Candidate_29008,0
20658,Candidate_41670,0
20659,Candidate_13834,0
20660,Candidate_12026,0
20661,Candidate_28680,0
20662,Candidate_6440,1
20663,Candidate_2285,1
20664,Candidate_21054,0
20665,Candidate_41720,0
20666,Candidate_27087,0
20667,Candidate_32545,0
20668,Candidate_8668,1
20669,Candidate_53099,1
20670,Candidate_36277,0
20671,Candidate_40090,0
20672,Candidate_13978,0
20673,Candidate_8914,1
20674,Candidate_43296,0
20675,Candidate_6770,1
20676,Candidate_54158,1
20677,Candidate_22595,0
20678,Candidate_51362,1
20679,Candidate_11537,1
20680,Candidate_3913,1
20681,Candidate_43979,0
20682,Candidate_34197,0
20683,Candidate_34724,0
20684,Candidate_20104,0
20685,Candidate_11684,1
20686,Candidate_40170,0
20687,Candidate_31684,0
20688,Candidate_8571,1
20689,Candidate_40831,0
20690,Candidate_25284,0
20691,Candidate_42173,0
20692,Candidate_22049,0
20693,Candidate_31019,0
20694,Candidate_33273,0
20695,Candidate_38003,0
20696,Candidate_41344,0
20697,Candidate_46020,0
20698,Candidate_34116,0
20699,Candidate_9530,1
20700,Candidate_29075,0
20701,Candidate_31996,0
20702,Candidate_4434,1
20703,Candidate_11015,1
20704,Candidate_38973,0
20705,Candidate_50796,1
20706,Candidate_46996,0
20707,Candidate_16847,0
20708,Candidate_27746,0
20709,Candidate_13039,0
20710,Candidate_2848,1
20711,Candidate_49343,0
20712,Candidate_16903,0
20713,Candidate_44464,0
20714,Candidate_18361,0
20715,Candidate_35833,0
20716,Candidate_19006,0
20717,Candidate_12233,0
20718,Candidate_40730,0
20719,Candidate_6222,1
20720,Candidate_31980,0
20721,Candidate_22506,0
20722,Candidate_23158,0
20723,Candidate_8189,1
20724,Candidate_5814,1
20725,Candidate_41598,0
20726,Candidate_7605,1
20727,Candidate_12508,0
20728,Candidate_15042,0
20729,Candidate_21680,0
20730,Candidate_36611,0
20731,Candidate_48937,0
20732,Candidate_51381,1
20733,Candidate_26493,0
20734,Candidate_16596,0
20735,Candidate_24950,0
20736,Candidate_44046,0
20737,Candidate_48616,0
20738,Candidate_13160,0
20739,Candidate_6933,1
20740,Candidate_20051,0
20741,Candidate_25488,0
20742,Candidate_47485,0
20743,Candidate_19515,0
20744,Candidate_47973,0
20745,Candidate_3896,1
20746,Candidate_37746,0
20747,Candidate_24791,0
20748,Candidate_38891,0
20749,Candidate_35208,0
20750,Candidate_39411,0
20751,Candidate_29318,0
20752,Candidate_21696,0
20753,Candidate_13460,0
20754,Candidate_40438,0
20755,Candidate_8792,1
20756,Candidate_27516,0
20757,Candidate_22123,0
20758,Candidate_16418,0
20759,Candidate_16966,0
20760,Candidate_17816,0
20761,Candidate_37259,0
20762,Candidate_50073,1
20763,Candidate_3078,1
20764,Candidate_47638,0
20765,Candidate_44583,0
20766,Candidate_47574,0
20767,Candidate_13595,0
20768,Candidate_36746,0
20769,Candidate_21900,0
20770,Candidate_10385,1
20771,Candidate_52757,1
20772,Candidate_40515,0
20773,Candidate_48221,0
20774,Candidate_3914,1
20775,Candidate_2086,1
20776,Candidate_44441,0
20777,Candidate_16126,0
20778,Candidate_29330,0
20779,Candidate_11500,1
20780,Candidate_45601,0
20781,Candidate_37182,0
20782,Candidate_40356,0
20783,Candidate_5724,1
20784,Candidate_8884,1
20785,Candidate_8744,1
20786,Candidate_7611,1
20787,Candidate_14095,0
20788,Candidate_26841,0
20789,Candidate_1397,1
20790,Candidate_34683,0
20791,Candidate_35288,0
20792,Candidate_2514,1
20793,Candidate_10360,1
20794,Candidate_54264,1
20795,Candidate_17415,0
20796,Candidate_35966,0
20797,Candidate_8185,1
20798,Candidate_13306,0
20799,Candidate_32913,0
20800,Candidate_3498,1
20801,Candidate_34589,0
20802,Candidate_49626,0
20803,Candidate_10037,1
20804,Candidate_32422,0
20805,Candidate_54372,1
20806,Candidate_13302,0
20807,Candidate_41151,0
20808,Candidate_49116,0
20809,Candidate_10158,1
20810,Candidate_3561,1
20811,Candidate_49126,0
20812,Candidate_29259,0
20813,Candidate_31369,0
20814,Candidate_39018,0
20815,Candidate_14355,0
20816,Candidate_42309,0
20817,Candidate_28428,0
20818,Candidate_27785,0
20819,Candidate_24412,0
20820,Candidate_8021,1
20821,Candidate_1199,1
20822,Candidate_36251,0
20823,Candidate_45447,0
20824,Candidate_12247,0
20825,Candidate_47095,0
20826,Candidate_42248,0
20827,Candidate_36994,0
20828,Candidate_2175,1
20829,Candidate_51493,1
20830,Candidate_21629,0
20831,Candidate_27004,0
20832,Candidate_34270,0
20833,Candidate_9174,1
20834,Candidate_48016,0
20835,Candidate_37748,0
20836,Candidate_49913,0
20837,Candidate_285,1
20838,Candidate_36315,0
20839,Candidate_44927,0
20840,Candidate_18011,0
20841,Candidate_49073,0
20842,Candidate_51202,1
20843,Candidate_999,1
20844,Candidate_16155,0
20845,Candidate_39223,0
20846,Candidate_25848,0
20847,Candidate_14319,0
20848,Candidate_5049,1
20849,Candidate_33508,0
20850,Candidate_10441,1
20851,Candidate_13709,0
20852,Candidate_6471,1
20853,Candidate_24586,0
20854,Candidate_52657,1
20855,Candidate_28417,0
20856,Candidate_6166,1
20857,Candidate_52203,1
20858,Candidate_785,1
20859,Candidate_47062,0
20860,Candidate_37188,0
20861,Candidate_45177,0
20862,Candidate_16087,0
20863,Candidate_33445,0
20864,Candidate_44642,0
20865,Candidate_11977,1
20866,Candidate_40981,0
20867,Candidate_43,1
20868,Candidate_6661,1
20869,Candidate_39647,0
20870,Candidate_7582,1
20871,Candidate_47894,0
20872,Candidate_2358,1
20873,Candidate_26717,0
20874,Candidate_29808,0
20875,Candidate_553,1
20876,Candidate_47971,0
20877,Candidate_5463,1
20878,Candidate_11700,1
20879,Candidate_22923,0
20880,Candidate_25895,0
20881,Candidate_13041,0
20882,Candidate_18915,0
20883,Candidate_4567,1
20884,Candidate_45691,0
20885,Candidate_24023,0
20886,Candidate_16968,0
20887,Candidate_27805,0
20888,Candidate_39771,0
20889,Candidate_7999,1
20890,Candidate_12841,0
20891,Candidate_14254,0
20892,Candidate_33909,0
20893,Candidate_40460,0
20894,Candidate_54199,1
20895,Candidate_21694,0
20896,Candidate_24915,0
20897,Candidate_30895,0
20898,Candidate_36762,0
20899,Candidate_46042,0
20900,Candidate_21093,0
20901,Candidate_20412,0
20902,Candidate_35595,0
20903,Candidate_24924,0
20904,Candidate_8966,1
20905,Candidate_791,1
20906,Candidate_30531,0
20907,Candidate_29315,0
20908,Candidate_42632,0
20909,Candidate_11010,1
20910,Candidate_45284,0
20911,Candidate_24158,0
20912,Candidate_5001,1
20913,Candidate_6750,1
20914,Candidate_16137,0
20915,Candidate_13416,0
20916,Candidate_43657,0
20917,Candidate_15863,0
20918,Candidate_52175,1
20919,Candidate_43399,0
20920,Candidate_42806,0
20921,Candidate_50189,1
20922,Candidate_35196,0
20923,Candidate_31608,0
20924,Candidate_17417,0
20925,Candidate_34543,0
20926,Candidate_28611,0
20927,Candidate_31876,0
20928,Candidate_9945,1
20929,Candidate_46018,0
20930,Candidate_28869,0
20931,Candidate_50503,1
20932,Candidate_18609,0
20933,Candidate_12620,0
20934,Candidate_39519,0
20935,Candidate_26262,0
20936,Candidate_27236,0
20937,Candidate_31448,0
20938,Candidate_42915,0
20939,Candidate_51752,1
20940,Candidate_6272,1
20941,Candidate_47786,0
20942,Candidate_53890,1
20943,Candidate_37423,0
20944,Candidate_49600,0
20945,Candidate_26357,0
20946,Candidate_2983,1
20947,Candidate_39918,0
20948,Candidate_13524,0
20949,Candidate_40401,0
20950,Candidate_234,1
20951,Candidate_7469,1
20952,Candidate_26338,0
20953,Candidate_34594,0
20954,Candidate_40266,0
20955,Candidate_980,1
20956,Candidate_53866,1
20957,Candidate_22418,0
20958,Candidate_21415,0
20959,Candidate_41124,0
20960,Candidate_9787,1
20961,Candidate_27232,0
20962,Candidate_16388,0
20963,Candidate_354,1
20964,Candidate_9495,1
20965,Candidate_41112,0
20966,Candidate_17720,0
20967,Candidate_54103,1
20968,Candidate_15290,0
20969,Candidate_5182,1
20970,Candidate_52489,1
20971,Candidate_22974,0
20972,Candidate_2886,1
20973,Candidate_45993,0
20974,Candidate_29857,0
20975,Candidate_49560,0
20976,Candidate_33621,0
20977,Candidate_50705,1
20978,Candidate_30298,0
20979,Candidate_32080,0
20980,Candidate_32714,0
20981,Candidate_2370,1
20982,Candidate_18562,0
20983,Candidate_12337,0
20984,Candidate_18010,0
20985,Candidate_9903,1
20986,Candidate_34140,0
20987,Candidate_16474,0
20988,Candidate_49740,0
20989,Candidate_5545,1
20990,Candidate_31188,0
20991,Candidate_17094,0
20992,Candidate_42299,0
20993,Candidate_35888,0
20994,Candidate_5173,1
20995,Candidate_20038,0
20996,Candidate_22868,0
20997,Candidate_18960,0
20998,Candidate_45754,0
20999,Candidate_45473,0
21000,Candidate_6201,1
21001,Candidate_44565,0
21002,Candidate_12222,0
21003,Candidate_9803,1
21004,Candidate_2330,1
21005,Candidate_47302,0
21006,Candidate_1141,1
21007,Candidate_33170,0
21008,Candidate_30228,0
21009,Candidate_30722,0
21010,Candidate_3420,1
21011,Candidate_51225,1
21012,Candidate_36307,0
21013,Candidate_12426,0
21014,Candidate_5973,1
21015,Candidate_7456,1
21016,Candidate_32942,0
21017,Candidate_37290,0
21018,Candidate_28792,0
21019,Candidate_41109,0
21020,Candidate_1488,1
21021,Candidate_10399,1
21022,Candidate_26563,0
21023,Candidate_13547,0
21024,Candidate_51055,1
21025,Candidate_37156,0
21026,Candidate_15137,0
21027,Candidate_4907,1
21028,Candidate_53719,1
21029,Candidate_19477,0
21030,Candidate_12449,0
21031,Candidate_52756,1
21032,Candidate_5434,1
21033,Candidate_45048,0
21034,Candidate_3507,1
21035,Candidate_49686,0
21036,Candidate_28326,0
21037,Candidate_1498,1
21038,Candidate_53406,1
21039,Candidate_46678,0
21040,Candidate_19507,0
21041,Candidate_19590,0
21042,Candidate_24196,0
21043,Candidate_54165,1
21044,Candidate_50184,1
21045,Candidate_12840,0
21046,Candidate_25206,0
21047,Candidate_37764,0
21048,Candidate_7362,1
21049,Candidate_35223,0
21050,Candidate_19118,0
21051,Candidate_20370,0
21052,Candidate_44838,0
21053,Candidate_22507,0
21054,Candidate_27704,0
21055,Candidate_44075,0
21056,Candidate_13788,0
21057,Candidate_10999,1
21058,Candidate_21331,0
21059,Candidate_36499,0
21060,Candidate_14807,0
21061,Candidate_40079,0
21062,Candidate_18353,0
21063,Candidate_4740,1
21064,Candidate_50294,1
21065,Candidate_11710,1
21066,Candidate_22072,0
21067,Candidate_4383,1
21068,Candidate_19836,0
21069,Candidate_5405,1
21070,Candidate_48431,0
21071,Candidate_51009,1
21072,Candidate_11438,1
21073,Candidate_9751,1
21074,Candidate_18819,0
21075,Candidate_24376,0
21076,Candidate_33352,0
21077,Candidate_17999,0
21078,Candidate_27494,0
21079,Candidate_44782,0
21080,Candidate_10974,1
21081,Candidate_45197,0
21082,Candidate_628,1
21083,Candidate_5662,1
21084,Candidate_36073,0
21085,Candidate_3873,1
21086,Candidate_17908,0
